City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
291,Yenagoa,NG,2021-03-23 23:19:37,4.9247,6.2642,75.99,90,42,4.05
292,Bielsk Podlaski,PL,2021-03-23 23:19:37,52.7651,23.1865,28.0,80,27,1.01
293,Loralai,PK,2021-03-23 23:19:38,30.3705,68.598,54.09,38,1,2.39
294,Wabash,US,2021-03-23 23:19:38,40.7978,-85.8205,61.0,71,100,1.99
295,Upata,VE,2021-03-23 23:19:38,8.0086,-62.3989,78.01,81,90,5.99
296,Ajra,IN,2021-03-23 23:19:38,16.1167,74.2,73.51,47,5,4.68
297,Givors,FR,2021-03-23 23:19:39,45.5833,4.7667,41.0,75,0,3.44
298,Bengkulu,ID,2021-03-23 23:19:39,-3.8004,102.2655,74.89,89,100,4.41
299,Rosia,RO,2021-03-23 23:19:39,45.8167,24.3167,34.0,80,75,11.5
300,Guasdualito,VE,2021-03-23 23:19:39,7.2424,-70.7324,84.87,52,93,2.95
301,Formosa Do Rio Preto,BR,2021-03-23 23:19:39,-11.0483,-45.1931,73.71,73,45,2.71
302,Kruisfontein,ZA,2021-03-23 23:19:40,-34.0033,24.7314,66.0,81,40,4.0
303,Saint-Francois,FR,2021-03-23 23:19:40,46.4154,3.9054,34.0,93,0,2.3
304,Mbanza-Ngungu,CD,2021-03-23 23:19:40,-5.25,14.8667,67.69,98,46,4.07
305,Porto Tolle,IT,2021-03-23 23:19:40,44.9497,12.3245,45.0,42,3,7.14
306,Uravakonda,IN,2021-03-23 23:19:41,14.95,77.2667,76.73,50,1,5.88
307,Buraydah,SA,2021-03-23 23:19:41,26.326,43.975,73.4,31,0,10.36
308,Pedernales,DO,2021-03-23 23:19:41,18.0384,-71.744,78.73,72,59,1.25
309,Nortelandia,BR,2021-03-23 23:19:41,-14.4547,-56.8028,73.63,89,32,3.65
310,Balkanabat,TM,2021-03-23 23:19:41,39.5108,54.3671,65.98,34,85,7.81
311,Kiboga,UG,2021-03-23 23:19:42,0.9161,31.7742,63.01,78,42,1.48
312,Uusikaupunki,FI,2021-03-23 23:19:42,60.8004,21.4084,37.4,81,0,3.44
313,Marrakesh,MA,2021-03-23 23:15:24,31.6315,-8.0083,62.6,42,0,5.75
314,Sao Geraldo Do Araguaia,BR,2021-03-23 23:19:42,-6.4006,-48.555,74.3,94,79,2.3
315,Mtimbira,TZ,2021-03-23 23:19:42,-8.7833,36.35,70.3,96,100,1.57
316,Khotyn,UA,2021-03-23 23:19:43,48.4833,26.5,30.99,81,87,5.99
317,Nicoya,CR,2021-03-23 23:19:43,10.1483,-85.452,84.2,54,40,8.05
318,Klaksvik,FO,2021-03-23 23:19:43,62.2266,-6.589,37.4,87,75,36.82
319,Leshukonskoye,RU,2021-03-23 23:19:43,64.8989,45.7622,27.64,94,100,12.91
320,Sistranda,NO,2021-03-23 23:19:44,63.7256,8.834,42.8,87,75,1.14
321,Thinadhoo,MV,2021-03-23 23:19:44,0.5333,72.9333,82.31,72,94,6.69
322,Dondo,MZ,2021-03-23 23:19:44,-19.6094,34.7431,80.6,69,90,11.5
323,Pervomaysk,UA,2021-03-23 23:19:44,48.0443,30.8507,30.07,83,62,9.82
324,Orumiyeh,IR,2021-03-23 23:19:44,37.5527,45.0761,46.4,93,90,4.61
325,Bonthe,SL,2021-03-23 23:19:45,7.5264,-12.505,77.94,82,75,5.32
326,Uthal,PK,2021-03-23 23:19:45,25.8072,66.6219,73.06,72,0,3.8
327,Brus Laguna,HN,2021-03-23 23:18:13,15.75,-84.4833,80.33,70,1,8.93
328,Gornopravdinsk,RU,2021-03-23 23:19:45,60.05,69.9,25.5,96,100,6.98
329,Nioro,GM,2021-03-23 23:19:45,13.35,-15.75,80.01,35,63,10.33
330,Kristiinankaupunki,FI,2021-03-23 23:19:46,62.2743,21.376,36.73,85,94,11.36
331,Bauru,BR,2021-03-23 23:19:46,-22.3147,-49.0606,86.0,54,0,3.44
332,Varna,BG,2021-03-23 23:19:46,43.2167,27.9167,34.0,86,75,6.91
333,Navahrudak,BY,2021-03-23 23:19:46,53.6,25.8333,24.26,83,10,1.74
334,Khaga,IN,2021-03-23 23:19:47,25.7833,81.1167,73.92,32,49,8.52
335,Joensuu,FI,2021-03-23 23:19:47,62.6012,29.7632,33.01,93,0,3.44
336,Piacabucu,BR,2021-03-23 23:19:47,-10.4056,-36.4344,78.93,78,7,10.56
337,Sur,OM,2021-03-23 23:19:47,22.5667,59.5289,77.85,41,0,9.4
338,Oyem,GA,2021-03-23 23:19:47,1.5995,11.5793,67.89,98,64,2.55
339,Alvaraes,BR,2021-03-23 23:19:48,-3.2208,-64.8042,73.4,100,90,4.61
340,Langres,FR,2021-03-23 23:19:48,47.8333,5.3333,39.2,81,0,5.75
341,Ilebo,CD,2021-03-23 23:19:48,-4.3167,20.5833,71.92,89,70,1.99
342,Taoudenni,ML,2021-03-23 23:19:48,22.6783,-3.9836,70.09,11,2,12.39
343,Mwanza,TZ,2021-03-23 23:19:49,-2.5167,32.9,70.48,74,41,7.11
344,Naantali,FI,2021-03-23 23:19:49,60.4674,22.0243,37.4,81,0,3.44
345,Scarborough,GB,2021-03-23 23:19:49,54.2797,-0.4044,48.99,76,100,5.01
346,Swellendam,ZA,2021-03-23 23:19:49,-34.0226,20.4417,64.4,88,75,11.5
347,Adancata,RO,2021-03-23 23:19:50,47.7333,26.3,28.4,86,75,13.8
348,Shelburne,CA,2021-03-23 23:19:50,44.0787,-80.2041,60.8,25,1,9.22
349,Arvika,SE,2021-03-23 23:19:50,59.6553,12.5852,39.2,100,90,9.22
350,Consett,GB,2021-03-23 23:19:50,54.854,-1.8316,48.0,84,98,1.99
351,Phalombe,MW,2021-03-23 23:19:50,-15.8064,35.6507,65.3,95,81,3.74
352,Trelew,AR,2021-03-23 23:19:51,-43.249,-65.3051,74.89,20,91,15.52
353,Jurm,AF,2021-03-23 23:19:51,36.8648,70.8342,40.46,74,100,4.18
354,Vilhena,BR,2021-03-23 23:19:51,-12.7406,-60.1458,77.0,78,40,5.75
355,Tres Arroyos,AR,2021-03-23 23:19:51,-38.3739,-60.2798,67.1,52,0,9.66
356,Saravena,CO,2021-03-23 23:19:52,6.9538,-71.8752,75.69,82,100,2.44
357,Nuuk,GL,2021-03-23 23:19:52,64.1835,-51.7216,8.6,66,75,13.8
358,Harper,LR,2021-03-23 23:19:52,4.375,-7.7169,78.35,89,78,7.96
359,Faya,SA,2021-03-23 23:19:52,18.3851,42.4509,60.8,36,0,3.4
360,Jasdan,IN,2021-03-23 23:19:53,22.0333,71.2,82.99,77,0,9.53
361,Neresnytsya,UA,2021-03-23 23:19:53,48.1181,23.7659,34.0,74,75,3.44
362,Bilma,NE,2021-03-23 23:19:53,18.6853,12.9164,77.02,17,30,19.6
363,Bria,CF,2021-03-23 23:19:53,6.5423,21.9863,74.17,68,100,4.21
364,Santiago De Cao,PE,2021-03-23 23:19:53,-7.9589,-79.2392,71.6,83,40,10.36
365,Irituia,BR,2021-03-23 23:19:54,-1.7711,-47.4381,73.65,97,89,3.31
366,Capanema,BR,2021-03-23 23:19:54,-1.1958,-47.1808,73.89,97,94,3.51
367,Nanortalik,GL,2021-03-23 23:19:54,60.1432,-45.2371,22.62,72,30,11.72
368,Ugoofaaru,MV,2021-03-23 23:19:54,5.6667,73.0,83.14,69,68,6.06
369,Salinas,US,2021-03-23 23:15:12,36.6777,-121.6555,66.2,34,1,17.27
370,Rurrenabaque,BO,2021-03-23 23:19:55,-14.4413,-67.5278,77.0,94,40,0.87
371,Brokopondo,SR,2021-03-23 23:19:55,4.75,-55.1667,75.7,90,100,8.61
372,Sembe,CG,2021-03-23 23:19:55,1.6481,14.5806,71.06,95,60,2.55
373,Ambovombe,MG,2021-03-23 23:19:55,-25.1667,46.0833,73.18,86,59,6.67
374,Micomeseng,GQ,2021-03-23 23:19:56,2.1462,10.6164,69.55,98,97,2.91
375,Maun,BW,2021-03-23 23:19:56,-19.9833,23.4167,73.4,78,0,6.91
376,Sioux Lookout,CA,2021-03-23 23:19:56,50.1001,-91.917,48.2,31,75,3.44
377,Richton Park,US,2021-03-23 23:19:56,41.4845,-87.7034,57.0,82,90,12.66
378,Aksu,CN,2021-03-23 23:19:57,41.1231,80.2644,47.93,41,91,3.89
379,Alekseyevka,RU,2021-03-23 23:19:57,50.6309,38.6903,32.5,88,100,14.61
380,Aktau,KZ,2021-03-23 23:19:57,43.65,51.2,44.6,65,0,17.9
381,Itacoatiara,BR,2021-03-23 23:19:57,-3.1431,-58.4442,76.26,92,64,2.68
382,Jadu,LY,2021-03-23 23:19:58,31.953,12.0261,43.5,58,2,9.66
383,Coihaique,CL,2021-03-23 23:19:58,-45.5752,-72.0662,50.0,57,75,8.5
384,Vilcun,CL,2021-03-23 23:19:58,-38.65,-72.2333,60.8,77,40,10.36
385,Cusuna,HN,2021-03-23 23:19:58,15.85,-85.2333,83.98,60,0,14.85
386,Kashary,RU,2021-03-23 23:19:58,49.04,41.0056,32.85,95,100,12.24
387,Kansanshi,ZM,2021-03-23 23:19:59,-12.0951,26.4273,59.77,98,61,3.56
388,Achalpur,IN,2021-03-23 23:19:59,21.2572,77.5086,79.83,35,74,1.36
389,Maragogi,BR,2021-03-23 23:19:59,-9.0122,-35.2225,79.68,74,10,8.88
390,Skjervoy,NO,2021-03-23 23:19:59,70.0311,20.9714,37.53,72,100,26.02
391,Grindavik,IS,2021-03-23 23:20:00,63.8424,-22.4338,30.2,93,75,9.22
392,Gualeguaychu,AR,2021-03-23 23:20:00,-33.0094,-58.5172,73.99,63,1,3.0
393,Ocean City,US,2021-03-23 23:20:00,39.2776,-74.5746,51.8,76,1,6.91
394,Camacha,PT,2021-03-23 23:20:00,33.0833,-16.3333,59.0,67,40,10.36
395,Chicama,PE,2021-03-23 23:20:01,-7.8447,-79.1469,71.6,83,40,10.36
396,Atar,MR,2021-03-23 23:20:01,20.5169,-13.0499,76.28,12,3,0.92
397,Constitucion,CL,2021-03-23 23:20:01,-35.3333,-72.4167,59.54,81,0,13.35
398,Kidal,ML,2021-03-23 23:20:01,18.4411,1.4078,78.21,7,23,11.59
399,Bor,RU,2021-03-23 23:20:02,56.3567,44.0669,24.8,86,0,3.36
400,Samandag,TR,2021-03-23 23:20:02,36.0842,35.9771,59.0,88,75,19.57
401,Charlestown,AU,2021-03-23 23:20:03,-32.95,151.6667,75.0,80,4,7.0
402,Pirgos,GR,2021-03-23 23:20:03,35.1167,25.7178,51.01,82,98,14.0
403,Vila Real De Santo Antonio,PT,2021-03-23 23:20:04,37.195,-7.4177,54.0,84,4,1.01
404,Eyl,SO,2021-03-23 23:20:04,7.9803,49.8164,74.79,69,7,8.48
405,Tessalit,ML,2021-03-23 23:20:04,20.1986,1.0114,71.22,10,24,9.53
406,Ilhabela,BR,2021-03-23 23:20:04,-23.7781,-45.3581,77.22,83,7,4.54
407,Abadiania,BR,2021-03-23 23:20:05,-16.2042,-48.7069,73.4,60,0,3.44
408,Surgut,RU,2021-03-23 23:20:05,61.25,73.4167,23.0,68,40,6.71
409,Gazojak,TM,2021-03-23 23:20:05,41.1875,61.4036,46.4,60,44,14.43
410,Zmeinogorsk,RU,2021-03-23 23:20:05,51.1567,82.195,27.0,77,100,27.96
411,Ulcinj,ME,2021-03-23 23:20:05,41.9294,19.2244,44.6,33,0,13.8
412,Onega,RU,2021-03-23 23:20:06,63.9061,38.1404,34.27,94,100,13.8
413,Les Cayes,HT,2021-03-23 23:20:06,18.2,-73.75,77.43,74,37,4.65
414,Nouadhibou,MR,2021-03-23 23:20:06,20.931,-17.0347,62.6,94,0,17.27
415,Citta Di Castello,IT,2021-03-23 23:20:06,43.4691,12.2305,39.0,54,1,3.02
416,Moose Factory,CA,2021-03-23 23:20:07,51.2585,-80.6094,32.0,86,75,10.36
417,Falavarjan,IR,2021-03-23 23:20:07,32.5553,51.5097,50.0,29,0,4.61
418,Kazerun,IR,2021-03-23 23:20:07,29.6195,51.6541,66.42,42,1,2.84
419,Moroni,KM,2021-03-23 23:20:07,-11.7022,43.2551,80.31,78,73,2.89
420,Rioblanco,CO,2021-03-23 23:20:08,3.5308,-75.6806,65.79,91,74,0.72
421,Saint-Pierre,RE,2021-03-23 23:20:08,-21.3393,55.4781,77.0,83,20,5.75
422,Dixon,US,2021-03-23 23:19:25,38.4455,-121.8233,68.0,19,1,19.57
423,Mao,ES,2021-03-23 23:20:08,39.8885,4.2658,51.8,87,0,6.91
424,Salcininkai,LT,2021-03-23 23:20:08,54.3,25.3833,26.6,50,0,1.14
425,Kautokeino,NO,2021-03-23 23:20:09,69.0125,23.0412,20.73,84,41,12.75
426,Kaliganj,BD,2021-03-23 23:20:09,23.4095,89.1402,76.98,50,1,7.47
427,Ambilobe,MG,2021-03-23 23:20:09,-13.2,49.05,72.82,96,36,2.55
428,Vanersborg,SE,2021-03-23 23:20:09,58.3807,12.3234,41.0,87,90,11.5
429,Morant Bay,JM,2021-03-23 23:19:07,17.8815,-76.4093,80.6,74,40,13.8
430,Santa Maria,BR,2021-03-23 23:20:10,-29.6842,-53.8069,68.38,96,90,5.17
431,Esil,KZ,2021-03-23 23:20:10,51.9556,66.4042,12.85,96,66,9.37
432,Codajas,BR,2021-03-23 23:20:10,-3.8367,-62.0569,73.94,97,100,3.4
433,Nueva Loja,EC,2021-03-23 23:20:10,0.0847,-76.8828,86.0,62,20,4.61
434,Impfondo,CG,2021-03-23 23:20:11,1.6381,18.0667,74.1,81,80,1.28
435,Porto Novo,BJ,2021-03-23 23:19:47,6.4965,2.6036,75.2,88,20,4.61
436,Xuddur,SO,2021-03-23 23:20:11,4.1213,43.8894,72.68,67,10,15.75
437,Sinnamary,GF,2021-03-23 23:20:11,5.3833,-52.95,76.93,88,100,11.14
438,Mabaruma,GY,2021-03-23 23:20:11,8.2,-59.7833,75.31,79,89,5.17
439,Nantucket,US,2021-03-23 23:16:50,41.2835,-70.0995,51.8,82,1,8.05
440,Touros,BR,2021-03-23 23:20:12,-5.1989,-35.4608,80.6,78,20,6.91
441,Leh,IN,2021-03-23 23:20:12,34.1667,77.5833,24.84,71,100,4.85
442,Paamiut,GL,2021-03-23 23:20:12,61.994,-49.6678,14.47,74,100,11.21
443,Ulagan,RU,2021-03-23 23:20:12,50.6321,87.9563,20.97,79,94,3.15
444,La Ciotat,FR,2021-03-23 23:20:12,43.1748,5.6045,51.01,81,1,3.0
445,Hambantota,LK,2021-03-23 23:20:13,6.1241,81.1185,77.0,100,75,3.44
446,Saint-Georges,GD,2021-03-23 23:20:13,12.0564,-61.7485,78.8,73,20,18.41
447,Araouane,ML,2021-03-23 23:20:13,18.9048,-3.5265,75.18,10,35,11.5
448,Campo Grande,BR,2021-03-23 23:20:13,-20.4428,-54.6464,71.6,88,75,4.61
449,Biga,TR,2021-03-23 23:20:14,40.2281,27.2422,41.0,65,75,19.57
450,Dwarka,IN,2021-03-23 23:20:14,22.2394,68.9678,76.42,71,0,10.65
451,Subkhankulovo,RU,2021-03-23 23:20:14,54.5574,53.8115,28.96,96,100,7.99
452,Saint-Augustin,CA,2021-03-23 23:20:06,51.226,-58.6502,34.2,97,100,7.11
453,Turukhansk,RU,2021-03-23 23:20:14,65.8167,87.9833,15.71,94,100,14.88
454,Bentiu,SS,2021-03-23 23:20:15,9.2333,29.8333,82.6,53,42,4.47
455,Heilbron,ZA,2021-03-23 23:20:15,-27.2812,27.9709,58.86,70,100,5.23
456,Ust-Tsilma,RU,2021-03-23 23:20:15,65.441,52.1498,24.13,95,100,10.02
457,Brasilia,BR,2021-03-23 23:17:56,-15.7797,-47.9297,70.0,78,75,9.22
458,Manicore,BR,2021-03-23 23:20:15,-5.8092,-61.3003,73.83,97,86,2.21
459,Iquique,CL,2021-03-23 23:16:49,-20.2208,-70.1431,69.8,56,0,16.11
460,Villaviciosa,ES,2021-03-23 23:20:16,43.4813,-5.4357,52.0,79,15,4.5
461,Havoysund,NO,2021-03-23 23:20:16,70.9963,24.6622,35.6,60,75,21.85
462,Meulaboh,ID,2021-03-23 23:20:16,4.1363,96.1285,76.35,89,100,6.8
463,Bereda,ES,2021-03-23 23:20:16,43.2686,-7.5406,46.0,100,14,5.01
464,Porto Uniao,BR,2021-03-23 23:20:17,-26.2381,-51.0783,66.54,97,100,1.61
465,Bom Jesus,BR,2021-03-23 23:20:17,-9.0744,-44.3586,78.33,64,67,1.81
466,Copiapo,CL,2021-03-23 23:19:40,-27.3667,-70.3333,62.6,72,20,11.5
467,Venado Tuerto,AR,2021-03-23 23:20:14,-33.7456,-61.9688,66.99,50,0,1.99
468,Kumylzhenskaya,RU,2021-03-23 23:20:17,49.8809,42.5898,34.0,95,100,11.99
469,Nobres,BR,2021-03-23 23:20:17,-14.7203,-56.3275,74.75,84,14,2.19
470,Pisco,PE,2021-03-23 23:20:18,-13.7,-76.2167,71.6,73,72,20.71
471,Skibbereen,IE,2021-03-23 23:20:18,51.55,-9.2667,41.0,87,0,8.05
472,Grand Gaube,MU,2021-03-23 23:20:18,-20.0064,57.6608,78.01,88,3,5.01
473,Vallenar,CL,2021-03-23 23:20:18,-28.5708,-70.7581,72.91,49,0,4.41
474,Bara,NG,2021-03-23 23:20:19,10.3744,10.7288,84.74,42,81,9.37
475,Jalu,LY,2021-03-23 23:20:19,29.0331,21.5482,54.63,49,0,8.79
476,Juchen,DE,2021-03-23 23:20:19,51.1,6.5,43.0,84,11,4.59
477,Channel-Port Aux Basques,CA,2021-03-23 23:20:19,47.5702,-59.1367,35.44,77,30,9.42
478,Veinticinco De Mayo,AR,2021-03-23 23:20:20,-35.4323,-60.1727,66.0,76,0,1.99
479,Huarmey,PE,2021-03-23 23:20:20,-10.0681,-78.1522,72.48,79,99,10.69
480,Bargi,IN,2021-03-23 23:20:20,22.9833,79.8667,78.55,33,98,4.32
481,Kulunda,RU,2021-03-23 23:20:20,52.566,78.9385,24.53,91,55,7.7
482,Sankt Georgen,HU,2021-03-23 23:20:21,47.1425,16.5815,41.0,75,11,5.99
483,Inirida,CO,2021-03-23 23:20:21,3.8653,-67.9239,73.27,97,100,3.56
484,Geraldton,AU,2021-03-23 23:20:21,-28.7667,114.6,64.4,52,0,10.36
485,Yei,SS,2021-03-23 23:20:21,4.095,30.6779,72.1,72,96,3.42
486,Cascais,PT,2021-03-23 23:20:21,38.6979,-9.4215,55.0,82,0,15.01
487,Palatka,US,2021-03-23 23:20:22,29.6486,-81.6376,72.0,75,100,6.08
488,Thompson,CA,2021-03-23 23:19:19,55.7435,-97.8558,10.4,48,20,6.91
489,Vila Velha,BR,2021-03-23 23:17:44,-20.3297,-40.2925,80.6,74,40,5.75
490,Gibara,CU,2021-03-23 23:20:22,21.1097,-76.1317,80.6,65,20,17.27
491,Daura,NG,2021-03-23 23:20:22,11.5538,11.4085,82.81,23,71,4.27
492,Castro,BR,2021-03-23 23:19:37,-24.7911,-50.0119,66.94,87,70,1.05
493,Taveta,KE,2021-03-23 23:20:11,-3.3963,37.6736,70.05,86,99,3.62
494,Cairo,EG,2021-03-23 23:19:15,30.0626,31.2497,61.77,60,1,5.86
495,Port Blair,IN,2021-03-23 23:20:23,11.6667,92.75,81.27,76,100,4.23
496,Gemena,CD,2021-03-23 23:20:23,3.25,19.7667,74.5,67,85,0.76
497,Tanout,NE,2021-03-23 23:20:23,14.9709,8.8879,82.51,13,44,14.18
498,Najran,SA,2021-03-23 23:19:18,17.4924,44.1277,68.0,15,0,5.26
499,Barra Do Garcas,BR,2021-03-23 23:20:23,-15.89,-52.2567,74.07,89,100,1.21
500,Mahajanga,MG,2021-03-23 23:20:24,-15.7167,46.3167,77.0,94,20,3.44
501,Rundu,NA,2021-03-23 23:20:24,-17.9333,19.7667,67.53,78,29,3.8
502,Mantua,IT,2021-03-23 23:20:24,45.1667,10.7833,39.99,60,0,3.44
503,Greenwood,US,2021-03-23 23:15:36,34.1668,-82.1165,66.0,68,40,3.44
504,Batsfjord,NO,2021-03-23 23:20:24,70.6345,29.7185,33.8,75,20,36.82
505,Brighton,GB,2021-03-23 23:19:02,50.8284,-0.1395,45.0,96,33,1.01
506,Jaca,ES,2021-03-23 23:20:25,42.569,-0.5499,42.8,65,0,4.21
507,San Carlos,VE,2021-03-23 23:20:25,9.6612,-68.5827,84.24,55,95,3.09
508,Mafinga,TZ,2021-03-23 23:20:25,-7.25,35.0667,64.99,94,62,2.48
509,Sorkjosen,NO,2021-03-23 23:20:25,69.8,20.9333,34.0,89,100,10.6
510,Kudahuvadhoo,MV,2021-03-23 23:20:26,2.6708,72.8944,81.55,69,92,4.36
511,Masallatah,LY,2021-03-23 23:19:06,32.6167,14.0,51.48,51,60,25.41
512,Chabahar,IR,2021-03-23 23:20:26,25.2919,60.643,75.04,64,32,2.15
513,Minab,IR,2021-03-23 23:20:26,27.1467,57.0801,68.0,77,78,4.61
514,Gracac,HR,2021-03-23 23:20:27,44.3006,15.8547,39.2,56,20,5.75
515,Vestmanna,FO,2021-03-23 23:20:27,62.1564,-7.1664,37.4,87,75,36.82
516,Afrikanda,RU,2021-03-23 23:20:27,67.4429,32.7828,30.99,77,36,11.45
517,Newtownards,GB,2021-03-23 23:20:27,54.5924,-5.6909,44.01,81,99,9.22
518,Bafra,TR,2021-03-23 23:20:27,41.5678,35.9069,43.0,87,75,6.91
519,Sirjan,IR,2021-03-23 23:20:28,29.452,55.6814,60.1,22,26,6.76
520,Ljungby,SE,2021-03-23 23:20:28,56.8332,13.9408,39.99,100,90,5.75
521,Qarqin,AF,2021-03-23 23:20:28,37.4185,66.0436,64.87,47,46,23.53
522,Altay,CN,2021-03-23 23:20:29,47.8667,88.1167,38.98,51,100,2.93
523,Rovaniemi,FI,2021-03-23 23:20:29,66.5,25.7167,32.0,69,0,11.5
524,Dhidhdhoo,MV,2021-03-23 23:20:29,6.8833,73.1,83.55,71,73,6.04
525,Aden,YE,2021-03-23 23:16:41,12.7794,45.0367,79.59,55,1,5.79
526,Saint-Joseph,RE,2021-03-23 23:20:29,-21.3667,55.6167,77.0,83,20,5.75
527,Maloy,NO,2021-03-23 23:20:29,61.9353,5.1136,43.0,81,75,31.07
528,Podgornoye,RU,2021-03-23 23:20:30,51.735,39.1496,32.0,86,75,11.18
529,Acushnet,US,2021-03-23 23:20:30,41.6807,-70.9078,54.0,71,1,6.91
530,Tabuk,PH,2021-03-23 23:20:30,17.4189,121.4443,71.6,92,80,2.66
531,Talcahuano,CL,2021-03-23 23:20:15,-36.7167,-73.1167,64.4,72,0,13.8
532,Bestobe,KZ,2021-03-23 23:20:30,52.4994,73.0975,17.06,90,84,17.74
533,Hurghada,EG,2021-03-23 23:20:31,27.2574,33.8129,77.0,57,0,17.27
534,Ratholo,BW,2021-03-23 23:20:31,-22.7245,27.572,65.95,76,65,8.66
535,Chibuto,MZ,2021-03-23 23:20:31,-24.6867,33.5306,68.29,80,44,3.87
536,Calvinia,ZA,2021-03-23 23:20:31,-31.4707,19.776,71.46,44,99,10.69
537,Kamina,CD,2021-03-23 23:20:13,-8.7386,24.9906,63.73,92,90,0.76
538,Youkounkoun,GN,2021-03-23 23:20:32,12.5333,-13.1333,86.54,16,3,4.63
539,Jumla,NP,2021-03-23 23:20:32,29.2747,82.1838,42.66,70,90,2.48
540,Sawakin,SD,2021-03-23 23:20:32,19.1059,37.3321,79.29,69,0,10.56
541,Zonguldak,TR,2021-03-23 23:20:32,41.25,31.8333,32.16,99,100,4.09
542,Maceio,BR,2021-03-23 23:20:33,-9.6658,-35.7353,77.0,88,75,4.61
543,Ornskoldsvik,SE,2021-03-23 23:20:33,63.2909,18.7153,30.2,100,40,3.44
544,Cap Malheureux,MU,2021-03-23 23:20:35,-19.9842,57.6142,78.01,88,2,5.01
545,Peterhead,GB,2021-03-23 23:18:11,57.5058,-1.7981,45.0,65,85,11.5
546,Livani,LV,2021-03-23 23:20:35,56.3543,26.1758,31.8,85,71,4.23
547,Benguela,AO,2021-03-23 23:20:35,-12.5763,13.4055,78.15,81,100,3.71
548,Komatipoort,ZA,2021-03-23 23:20:35,-25.4332,31.9548,69.01,83,95,1.14
549,Chenove,FR,2021-03-23 23:20:36,47.2932,5.0046,43.0,81,0,5.75
550,Bubaque,GW,2021-03-23 23:20:36,11.2833,-15.8333,77.23,66,9,21.21
551,Porto Torres,IT,2021-03-23 23:20:36,40.835,8.3972,39.2,93,0,2.3
552,Lundazi,ZM,2021-03-23 23:20:36,-12.2929,33.1782,61.2,93,75,4.81
553,Villazon,BO,2021-03-23 23:20:37,-22.0866,-65.5942,57.54,53,91,9.19
554,Sayyan,YE,2021-03-23 23:20:37,15.1718,44.3244,54.07,24,0,3.56
555,Walvis Bay,NA,2021-03-23 23:20:37,-22.9575,14.5053,64.4,82,9,4.61
556,Stornoway,GB,2021-03-23 23:20:37,58.2093,-6.3865,43.0,65,75,21.85
557,Tonj,SS,2021-03-23 23:20:38,7.2737,28.6822,76.86,69,90,5.91
558,Williamstown,US,2021-03-23 23:16:03,39.6862,-74.9952,61.0,64,100,7.65
559,Umm Lajj,SA,2021-03-23 23:20:38,25.0213,37.2685,85.68,26,0,28.63
560,Marsh Harbour,BS,2021-03-23 23:20:38,26.5412,-77.0636,71.8,56,3,1.61
561,Dharmavaram,IN,2021-03-23 23:20:38,14.4333,77.7167,76.69,53,0,2.48
562,Goderich,CA,2021-03-23 23:19:55,43.7501,-81.7165,64.4,25,100,10.36
563,Mizdah,LY,2021-03-23 23:20:39,31.4451,12.9801,46.74,58,1,14.99
564,Punta Cardon,VE,2021-03-23 23:20:39,11.6581,-70.215,79.36,73,60,24.09
565,Mkushi,ZM,2021-03-23 23:20:39,-13.6202,29.3939,61.5,98,18,3.94
566,Vejle,DK,2021-03-23 23:20:39,55.7093,9.5357,42.01,87,90,6.91
567,Frutigen,CH,2021-03-23 23:20:39,46.5878,7.6475,37.0,77,55,1.99
